Fecha,ID,NPS Group,NPS,Comment,UsuarioDecisión,Canal,Palanca,Subpalanca
2026-01-14 17:11:35,122771382,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-28 11:37:38,123380419,PASIVO,7,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-13 09:01:38,124039941,PROMOTOR,10,Confiable y seguro.,No,BBVA,Seguridad,Seguridad
2026-02-03 11:23:48,123637885,PROMOTOR,10,Eficaz y eficiente,No,Web,Uso,Practicidad/ Facilidad de uso
2026-01-31 14:39:09,123494093,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-30 12:29:17,123463062,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-16 15:17:28,122850096,DETRACTOR,0,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-20 12:41:59,124275804,PASIVO,7,banca no muy amigable y ejecutivos con mucho trabajo,Sí,BBVA,Banca,Atención personalizada
2026-01-19 18:34:26,122938428,DETRACTOR,0,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-17 19:17:27,124175036,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-13 13:34:00,124050686,PROMOTOR,10,"SEGURIDAD EN LAS TRANSFERENCIAS, CLARIDAD Y APOYO CUANDO HAY PAGOS NO RECONOCIDOS",Sí,BBVA,Seguridad,Seguridad
2026-02-17 18:11:09,124173775,DETRACTOR,5,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-30 09:19:49,123454314,PASIVO,8,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-10 14:20:01,122614221,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-10 14:08:55,123940543,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-12 12:50:44,124011010,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-28 09:46:39,123374325,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-03 21:29:58,123661297,PROMOTOR,9,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-19 15:41:16,122933407,PASIVO,7,L SERVICIO PRESENTA INTERMITENCIAS QUE NO ME PERMITE  OPERAR BANCA EN LINEA DESDE EL VIERNES 16 ... Y ACUDI A SERVICIO PYME DONDE ME ATIENDEN PERONO.,Sí,BBVA,Línea BBVA,Tardan en contestar
2026-02-03 12:10:43,123640738,PROMOTOR,9,ES FACIL HACER LAS TRANSFERENCIAS POR PAGOS DE CUALQUIER PROVEEDOR,No,Web,Uso,Practicidad/ Facilidad de uso
2026-01-02 13:45:45,122252613,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-11 13:44:27,123978000,PASIVO,8,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-16 12:43:39,124123108,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-13 13:29:48,124050538,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-04 14:51:28,123702704,PASIVO,8,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-04 10:41:08,123688651,PROMOTOR,10,FACIL,Sí,Web,Uso,Practicidad/ Facilidad de uso
2026-02-11 06:16:16,123958186,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-03 08:15:27,123626307,PASIVO,7,NO TIENEN OPCION DE SACAR UNA TARJETA ADICIONAL PARA MI CUENTA PYME,Sí,BBVA,Productos,Accesibilidad a créditos
2026-02-19 21:33:29,124255718,PROMOTOR,10,BUEN SERVICIO,Sí,BBVA,Banca,Amabilidad del ejecutivo
2026-02-14 12:14:49,124069979,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-28 11:42:14,123380700,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-13 18:52:46,124057935,PASIVO,8,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-02 11:45:49,122248382,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-02 19:06:04,122258357,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-04 10:38:48,123688498,PASIVO,7,"LA ULTIMA ACTUALIZACION A LA PAGINA NO ES TAN BUENA,  ME PARECE MEJOR LA PAGINA ANTERIOR",Sí,Web,Uso,Diseño UX
2026-02-04 01:10:03,123663578,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-16 11:34:13,124117292,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-21 15:04:34,123044574,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-06 11:36:02,123799297,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-28 18:00:54,123394600,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-05 12:21:37,123748659,PROMOTOR,9,bien,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-18 12:13:28,124198722,DETRACTOR,1,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-10 16:17:05,123944601,PROMOTOR,9,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-27 10:42:31,123331745,PROMOTOR,9,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-19 16:39:32,122935485,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-15 13:37:13,122803812,DETRACTOR,0,"Pésimo el que tengas que dar de baja y el alta las cuentas internacionales y SPID para actualizar información, otros bancos con la pura actualización",Sí,Web,Uso,Interface/ Actualización
2026-01-19 13:58:34,122928875,DETRACTOR,6,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-05 11:34:39,123744575,PROMOTOR,10,EXCELENTE SERVICIO,No,Web,Uso,Practicidad/ Facilidad de uso
2026-02-02 18:10:00,123602096,PROMOTOR,9,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-06 14:36:03,122412932,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-30 21:32:34,123476397,PASIVO,8,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-13 13:43:12,124051047,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-20 15:43:43,122980361,PASIVO,8,ll,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-19 17:10:44,124251235,DETRACTOR,2,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-26 11:52:22,123275579,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-05 19:26:23,123772884,PROMOTOR,9,El servicio y la Atencion es buena,No,BBVA,Banca,Atención personalizada
2026-02-03 11:58:29,123640031,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-03 09:35:34,123630707,PROMOTOR,9,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-03 13:09:26,123644150,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-17 10:39:17,124159418,DETRACTOR,5,"Es muy común que no pueda realizar las transferencias o pagos, aunque ingrese la contraseña y el código de acceso. Además de que restringe los horario",Sí,Web,Pagos/ Transferencias,Problemas con transferencias
2026-02-16 14:53:16,124132626,DETRACTOR,1,se tiene que reiniciasr la pagina para poder usarla,Sí,Web,Funcionamiento Continuo,No funciona bien/ falla
2026-02-09 12:21:44,123880207,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-16 15:01:03,122849668,PROMOTOR,9,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-13 12:36:09,122724420,DETRACTOR,2,TERRIBLE ATENCION EN SUCURSAL Y MUY REBUSCADA LA INFORMACION EN BANCA EN LINEA,Sí,BBVA,Banca,Atención personalizada
2026-02-12 08:50:25,124000747,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-05 19:36:03,122362895,PASIVO,7,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-06 10:04:35,123795035,PASIVO,7,"ESTABA MEJOR LA VERSIÓN ANTERIOR,MAS FÁCIL DE USAR",Sí,Web,Uso,Diseño UX
2026-02-17 15:21:03,124169487,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-16 18:48:04,124140359,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-08 12:45:08,122522406,PASIVO,8,por que aveces esta demasiado lento el sistema,Sí,Web,Uso,Velocidad de la plataforma
2026-01-16 14:08:12,122848050,DETRACTOR,3,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-07 14:27:09,123831456,PROMOTOR,10,kn,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-03 12:48:46,123642986,PROMOTOR,10,MUY ACCESIBLE,No,Web,Uso,Practicidad/ Facilidad de uso
2026-01-07 13:24:03,122471610,PROMOTOR,10,excelente,Sí,Web,Uso,Practicidad/ Facilidad de uso
2026-01-27 16:46:53,123347311,PASIVO,7,fxmnxfg,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-07 10:52:39,123826592,PROMOTOR,9,"Es rapidisimo hacer los pagos, las transferencia.",Sí,Web,Uso,Practicidad/ Facilidad de uso
2026-02-20 07:48:58,124266326,PROMOTOR,9,x,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-08 14:49:53,122528621,DETRACTOR,5,"el manejo  por internet es verdaderamente dificil, lo contrario  de agil",Sí,Web,Uso,Practicidad/ Facilidad de uso
2026-01-03 15:06:18,122274769,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-14 14:10:57,122765999,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-18 12:53:25,124200020,DETRACTOR,5,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-19 08:59:04,124223148,PASIVO,7,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-20 11:47:59,124274059,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-12 14:52:01,124015145,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-21 15:22:55,123045433,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-05 11:33:08,123744445,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-09 09:15:11,122560573,PROMOTOR,9,estupendo servicio y servicio.,No,BBVA,Banca,Amabilidad del ejecutivo
2026-01-16 12:10:02,122841085,PROMOTOR,9,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-06 14:49:31,123807234,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-27 12:34:09,123338060,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-09 12:12:40,123879825,PASIVO,8,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-14 10:26:36,122756541,PROMOTOR,9,ok,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-22 16:26:59,123121721,PROMOTOR,9,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-15 09:41:52,122792853,DETRACTOR,6,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-22 16:08:45,123119660,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-01 14:46:39,123515206,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-05 09:35:20,122313117,PROMOTOR,9,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-12 09:27:26,124002140,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-20 10:56:02,122966695,PROMOTOR,10,todo funcinó muy bien y es intuitivo,No,Web,Uso,Practicidad/ Facilidad de uso
2026-01-19 12:30:22,122923961,PASIVO,8,Ell uso del Tocken sigue siendo un problema .  Es absurdo no ver el numero que escribes.... y mas absurdo que por poner los cuadritos existan mas prob,Sí,Web,Funcionamiento Continuo,Token Digital
2026-02-17 10:36:09,124159317,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-23 16:06:06,123180476,DETRACTOR,5,NO,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-09 09:47:16,123872123,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-07 14:52:52,122476171,PROMOTOR,10,ES FACIL DE MANEJAR Y REALIZAR MIS OPERACIONES,No,Web,Uso,Practicidad/ Facilidad de uso
2026-01-19 09:38:03,122912002,PROMOTOR,9,no,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-14 10:58:50,122758052,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-23 16:25:14,123181172,PROMOTOR,10,Excelente,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-19 16:44:35,122935609,DETRACTOR,0,siempre tengo problemas o en la app o en banca en linea. Estoy harta.,Sí,BBVA,Otros Canales,App
2026-02-03 11:45:08,123639196,PROMOTOR,10,Todo muy ágil y claro,Sí,Web,Uso,Velocidad de la plataforma
2026-02-16 17:38:45,124138497,DETRACTOR,6,COSTO DE CREDITOS MUY ALTOS,Sí,BBVA,Productos,Tasa de interés
2026-02-19 13:34:28,124242669,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-17 10:52:31,124160057,PASIVO,8,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-23 16:33:57,123181454,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-02 11:17:19,122247287,DETRACTOR,0,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-28 11:59:06,123381658,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-16 12:14:37,122841450,PROMOTOR,10,bien,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-06 09:10:23,122384819,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-30 12:36:03,123463349,PROMOTOR,9,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-03 16:49:35,123653856,DETRACTOR,5,NO CUENTO CON DE NOMINA DE FORMA INMEDIATA,Sí,Web,Pagos/ Transferencias,Problemas con transferencias
2026-01-25 09:42:43,123225851,PROMOTOR,10,Muy amigable,No,Web,Uso,Practicidad/ Facilidad de uso
2026-02-09 10:57:42,123875990,PASIVO,8,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-09 15:38:04,123893020,PASIVO,8,En los fines de mes realizar transacciones es un dolor de cabeza.,Sí,Web,Pagos/ Transferencias,Problemas con transferencias
2026-02-12 16:45:17,124018484,PROMOTOR,10,buena banca y buen servicio,Sí,BBVA,Banca,Atención personalizada
2026-02-20 10:55:47,124272445,PROMOTOR,10,"ESTA RAPIDO SU SISTEMA, Y ES DE MUCHA AYUDA",No,Web,Uso,Velocidad de la plataforma
2026-02-02 12:47:31,123561600,PROMOTOR,10,"para mi  es  confiable, seguro y apropiado",Sí,Web,Uso,Seguridad en la plataforma
2026-01-15 11:05:33,122797177,PASIVO,7,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-11 12:30:21,123975167,PROMOTOR,10,es facil de usar,No,Web,Uso,Practicidad/ Facilidad de uso
2026-01-08 15:33:35,122530396,PASIVO,8,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-16 21:26:41,124143261,DETRACTOR,6,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-13 09:44:22,124041604,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-20 17:32:03,124282684,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-18 16:35:30,124206299,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-03 10:57:21,123636145,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-23 09:43:32,123159323,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-30 10:33:17,123457874,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-07 08:24:35,123823122,PROMOTOR,9,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-10 15:15:02,123942689,PASIVO,8,"Desde que se actualizo tengo problemas para ingresar, he tenido que cambiar mis contraseñas",Sí,Web,Funcionamiento Continuo,Fallas en el login
2026-01-14 13:56:25,122765512,PASIVO,8,BIEN,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-02 08:47:01,122241330,PROMOTOR,9,buen servicio,Sí,BBVA,Banca,Amabilidad del ejecutivo
2026-02-18 09:24:44,124192486,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-06 15:37:29,123808749,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-10 16:54:49,122616691,DETRACTOR,6,"Como banco para apoyo a empresarios, ayudar a crecer el negocio pues es muy deficiente los apoyos que ofrecen.",Sí,BBVA,Productos,Accesibilidad a créditos
2026-01-26 14:57:49,123293879,PROMOTOR,10,sencillo de usar,Sí,Web,Uso,Practicidad/ Facilidad de uso
2026-02-13 08:09:59,124038323,DETRACTOR,0,"Terrible UI, pesima experiencia en el banco. tratado de sacar mi tarjeta de debito tres veces. es una mierda",Sí,Web,Uso,Diseño UX
2026-02-05 11:45:13,123745397,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-17 11:53:40,124162740,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-04 12:59:11,123697086,PASIVO,8,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-04 16:30:16,123706755,PASIVO,8,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-09 11:15:19,122568379,PROMOTOR,10,EXCELENTE PLATAFORMA,No,Web,Uso,Practicidad/ Facilidad de uso
2026-01-24 12:56:59,123206958,PROMOTOR,9,muy buen servicio tanto en suc. como por inernet,Sí,BBVA,Banca,Atención personalizada
2026-01-18 14:47:46,122880635,PROMOTOR,10,bien,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-03 10:26:41,123634095,PROMOTOR,10,.,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-30 10:11:32,123456789,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-06 10:18:55,122393649,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-12 23:03:18,124023058,DETRACTOR,0,NO FUNCIONA EN MI CELULAR YA HABLE CON DIRECTOR Y GERENCIA Y NO ME RESOLVIERON,Sí,Web,Funcionamiento Continuo,No funciona bien/ falla
2026-02-03 17:53:31,123656111,PROMOTOR,9,cambiar su forma de seguridad con el banco ya que se bloquea y aveces no sabes cual es el problema realmente entonces se tiene que solucionar esos tem,Sí,BBVA,Seguridad,Seguridad
2026-02-12 14:36:03,124014696,PROMOTOR,9,.,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-19 11:40:20,124236306,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-26 08:15:16,123260706,PASIVO,8,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-21 11:17:11,123028028,PROMOTOR,9,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-17 11:36:24,122866491,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-14 14:38:08,124072964,PROMOTOR,9,De repente es lenta la pagina,Sí,Web,Uso,Velocidad de la plataforma
2026-02-18 11:33:48,124197431,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-20 12:32:17,122973368,DETRACTOR,5,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-20 10:24:49,122964755,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-09 09:49:01,123872234,PROMOTOR,9,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-30 14:23:08,123467555,DETRACTOR,6,No me interesa dar opinion por y me parece nefacto q la app no teje cerrar si uno no deja si opinion,No,Web,Uso,Molestia por la encuesta
2026-01-19 16:17:06,122934782,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-12 18:42:14,122694727,DETRACTOR,3,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-03 10:39:22,123634947,PROMOTOR,9,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-26 17:56:32,123301980,PASIVO,8,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-13 11:10:05,124045366,PROMOTOR,9,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-20 12:31:35,124275414,DETRACTOR,0,NO ME PERMITE ENTRAR,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-04 16:46:46,123707367,DETRACTOR,2,muy poco serviicio,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-03 15:29:00,123650974,PROMOTOR,9,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-06 09:24:26,123793036,PROMOTOR,10,buena,No,Otros,FAN,FAN
2026-02-10 14:25:33,123941138,PROMOTOR,9,"Buen banco, trato amable",Sí,Otros,FAN,FAN
2026-01-29 17:29:44,123433439,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-23 15:49:36,123179769,DETRACTOR,4,exelente,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-19 12:05:29,122922406,DETRACTOR,5,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-31 19:47:02,123498186,PASIVO,8,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-26 10:24:04,123268481,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-19 21:02:29,124255332,PROMOTOR,10,Muchas gracias,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-13 16:24:23,124055342,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-19 09:52:30,122913107,PROMOTOR,10,Confianza,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-24 11:31:17,123204269,PROMOTOR,10,bien,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-03 11:52:43,123639675,PROMOTOR,10,Los productos que manejan son practicos y facil de utilizar.,No,BBVA,Banca,Atención personalizada
2026-02-11 12:51:04,123975983,PASIVO,7,no,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-15 17:56:48,124090623,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-03 09:06:37,123628884,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-22 11:20:26,123091791,PROMOTOR,9,ES BUENA LA APLICACION,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-26 12:53:04,123282166,DETRACTOR,1,INTERFAZ NADA PRACTICA,Sí,Web,Uso,Practicidad/ Facilidad de uso
2026-01-26 19:21:54,123304433,PROMOTOR,9,LA app es muy amigable y rapida,Sí,Web,Uso,Practicidad/ Facilidad de uso
2026-01-16 11:32:20,122837494,PROMOTOR,10,todo excelente,Sí,Web,Uso,Practicidad/ Facilidad de uso
2026-01-13 12:18:15,122723560,PASIVO,8,X,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-12 12:46:58,124010882,PASIVO,8,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-10 12:38:18,123936908,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-06 12:39:13,123802093,PROMOTOR,10,SE,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-30 15:19:21,123469429,PROMOTOR,9,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-16 12:21:06,122842048,PROMOTOR,9,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-06 13:15:20,123803595,DETRACTOR,5,Simplifiquen la banca. Urgente,Sí,Web,Agregar Funcionalidad,Agregar Funcionalidad
2026-02-15 00:42:37,124076973,DETRACTOR,0,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-15 15:05:20,122806807,DETRACTOR,0,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-09 14:38:34,122584608,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-04 22:13:12,123714754,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-28 12:39:02,123384014,PROMOTOR,10,ES RAPIDA Y ME PERMITE SACAR LOS REPORTES QUE NECESITO,No,Web,Uso,Velocidad de la plataforma
2026-02-09 11:09:30,123876693,PROMOTOR,9,prueba logout,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-08 08:18:16,123842207,PASIVO,7,Fallas continuas de las aplicaciones,Sí,Web,Funcionamiento Continuo,No funciona bien/ falla
2026-02-03 11:17:14,123637500,PROMOTOR,9,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-23 15:32:18,123178905,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-10 13:06:14,122612691,PASIVO,7,falla la aplicacion aunque ponga claves correctas,Sí,Web,Funcionamiento Continuo,Fallas en el login
2026-02-12 19:56:20,124021697,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-22 18:32:57,123131284,PROMOTOR,10,excelente servicio,No,Web,Uso,Practicidad/ Facilidad de uso
2026-01-27 12:22:11,123337435,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-26 13:40:25,123286800,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-03 11:26:09,123638052,DETRACTOR,5,LENTA,Sí,Web,Uso,Velocidad de la plataforma
2026-01-22 15:59:20,123118747,PASIVO,8,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-03 10:52:45,123635856,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-03 11:13:47,123637277,PROMOTOR,10,excelente,Sí,Web,Uso,Practicidad/ Facilidad de uso
2026-01-28 09:32:10,123373474,PROMOTOR,9,"Este tipo de aplicacion es rapido, no complicado, buen servicio, aunque a veces no tiene servicio de alguna herramienta y eso lo complica.",No,Web,Uso,Practicidad/ Facilidad de uso
2026-02-16 12:37:37,124122824,PROMOTOR,10,.,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-10 13:30:50,123939077,PROMOTOR,10,"LA PAGINA ES AMENA, FACIL DE CONSULTAR Y RAPIDA",No,Web,Uso,Practicidad/ Facilidad de uso
2026-02-03 13:38:10,123645824,PROMOTOR,9,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-07 12:54:31,123829588,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-14 09:40:26,124066958,PROMOTOR,10,BIEN,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-06 13:48:45,123804899,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-12 13:40:16,122679313,PROMOTOR,10,el ejecutivo que me atiende es eficaz y muy amable. lo recomiendo mucho,Sí,BBVA,Banca,Amabilidad del ejecutivo
2026-01-19 11:33:49,122920240,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
